#Country,Source Type,Date Time,Latitude,Longitude,Depth,Yield,Name,
USA,Underground,09/22/1971 14:00:00,37.022,-116.017,0.226,20,FRIJOLES PETACA,US Yucca Flat
USA,Underground,09/22/1971 14:00:00,37.023,-116.017,0.149,20,FRIJOLES ESPUELA,US Yucca Flat
SOV,Underground,09/27/1971 05:59:57,73.3932,54.8428,,1500,,Novaya Zemlya
USA,Underground,09/29/1971 14:00:00,37.011,-116.008,0.379,20,PEDERNAL,US Yucca Flat
USA,Underground,09/29/1971 14:30:00,37.124,-116.088,0.331,20,CHANTILLY,US Yucca Flat
SOV,Underground,10/04/1971 10:00:00,61.358,48.092,0.595,2.3,Globe-2,
USA,Underground,10/08/1971 14:30:00,37.114,-116.038,0.378,20,CATHAY,US Yucca Flat
SOV,Underground,10/09/1971 06:03:00,49.9779,77.6414,0.237,12,,
USA,Underground,10/14/1971 14:30:00,37.18,-116.054,0.305,20,LAGOON,US Yucca Flat
SOV,Underground,10/21/1971 06:03:00,49.9738,77.5973,0.324,23,,
SOV,Underground,10/22/1971 05:00:01,51.6,54.45,1.14,15,Sapphire-1,
USA,Underground,11/06/1971 22:00:00,51.456,179.102,1.791,5000,CANNIKIN,
CHN,Atmospheric,11/18/1971 06:00:00,40.7,89.7,,20,,
USA,Underground,11/24/1971 20:15:00,36.879,-115.936,0.264,20,DIAGONAL LINE,Frenchman Flat
SOV,Underground,11/29/1971 06:03:00,49.7378,78.0814,0.203,20,,
USA,Underground,11/30/1971 15:45:00,37.16,-116.071,0.331,20,PARNASSIA,US Yucca Flat
USA,Underground,12/14/1971 21:09:59,37.124,-116.09,0.331,200,CHAENACTIS,US Yucca Flat
USA,Underground,12/14/1971 21:10:01,37.023,-116.06,0.332,20,YERBA,US Yucca Flat
USA,Underground,12/14/1971 21:10:01,37.026,-116.03,0.302,20,HOSPAH,US Yucca Flat
SOV,Underground,12/15/1971 07:54:00,49.8306,77.9933,0.115,20,,
SOV,Underground,12/22/1971 06:59:59,47.897,48.133,0.986,64,Azgir A-3-1,
SOV,Underground,12/30/1971 06:21:00,49.7492,78.0061,,20,,
SOV,Underground,12/30/1971 06:21:00,49.755,78.0475,0.249,150,,
USA,Underground,01/05/1972 15:10:00,37.046,-116.03,0.12,20,MESCALERO,US Yucca Flat
CHN,Atmospheric,01/07/1972 07:00:00,40.7,89.7,,20,,
USA,Underground,02/03/1972 21:45:00,37.001,-116.02,0.302,20,COWLES,US Yucca Flat
SOV,Underground,02/10/1972 05:03:00,50.0243,78.8781,0.295,16,,
USA,Underground,02/17/1972 19:02:00,37.166,-116.057,0.305,20,DIANTHUS,US Yucca Flat
SOV,Underground,03/10/1972 04:57:00,49.7519,78.1181,0.171,20,,
CHN,Atmospheric,03/18/1972 06:00:00,40.7,89.7,,200,,
USA,Underground,03/23/1972 18:50:00,37.113,-116.082,0.198,20,SAPPHO,US Yucca Flat
SOV,Underground,03/28/1972 04:22:00,49.7342,78.0825,0.124,20,,
USA,Underground,03/30/1972 21:00:00,37.005,-116.021,0.279,20,ONAJA,US Yucca Flat
USA,Underground,03/30/1972 21:00:00,37.004,-116.016,0.21,20,OCATE,US Yucca Flat
SOV,Underground,04/11/1972 06:00:02,37.35,62.05,1.72,15,Crater,
USA,Underground,04/19/1972 16:32:00,37.122,-116.085,0.326,20,LONGCHAMPS,US Yucca Flat
USA,Underground,04/19/1972 16:42:00,37.007,-116.017,0.148,20,JICARILLA,US Yucca Flat
SOV,Underground,04/20/1972 00:00:00,49.8417,78.1072,,,,
USA,Underground,05/02/1972 19:15:00,37.208,-116.21,0.376,20,MISTY NORTH,Rainier Mesa
USA,Underground,05/11/1972 14:00:00,37.112,-116.085,0.259,20,KARA,US Yucca Flat
USA,Underground,05/17/1972 14:10:00,37.121,-116.089,0.323,20,ZINNIA,US Yucca Flat
USA,Underground,05/19/1972 17:00:00,37.065,-116.003,0.537,20,MONERO,US Yucca Flat
SOV,Underground,06/07/1972 01:28:00,49.7731,77.9,,20,,
SOV,Underground,06/07/1972 01:28:00,49.8317,78.1094,0.208,20,,
USA,Underground,06/07/1972 15:20:00,37.116,-116.086,0.204,20,MERIDA,US Yucca Flat
FRA,Atmospheric,06/25/1972 19:00:00,-21.78,-138.89,-0.23,0.5,UMBRIEL,
USA,Underground,06/28/1972 14:41:00,36.993,-116.023,0.134,20,CAPITAN,US Yucca Flat
USA,Underground,06/28/1972 16:30:00,37.07,-115.993,0.332,20,TAJIQUE,US Yucca Flat
USA,Underground,06/28/1972 16:30:03,37.135,-116.036,0.184,20,HAPLOPAPPUS,US Yucca Flat
FRA,Atmospheric,06/30/1972 18:30:00,-21.86,-139.01,-0.22,4,TITANIA,
SOV,Underground,07/06/1972 01:03:00,49.7361,78.1092,0.081,20,,
SOV,Underground,07/09/1972 07:00:01,49.8,35.4,2.483,3.8,Fakel,
USA,Underground,07/20/1972 17:16:00,37.214,-116.184,0.424,20,DIAMOND SCULLS,Rainier Mesa
USA,Underground,07/25/1972 13:30:00,37.012,-116.016,0.294,20,ATARQUE,US Yucca Flat
SOV,Underground,07/27/1972 00:00:00,70.825,54.167,,20,,Novaya Zemlya
FRA,Atmospheric,07/29/1972 18:40:00,-21.86,-139.01,-0.22,6,OBERON,
FRA,Atmospheric,07/31/1972 00:00:00,-21.83,-138.88,-0.01,0.001,ARIEL,
USA,Underground,08/09/1972 13:31:10,37.004,-116.02,0.198,20,CUCHILLO,US Yucca Flat
USA,Underground,08/09/1972 13:31:10,37.003,-116.018,0.134,20,SOLANO,US Yucca Flat
USA,Underground,08/09/1972 13:31:10,37.007,-116.02,0.287,20,CEBOLLA,US Yucca Flat
SOV,Underground,08/16/1972 03:17:00,49.7706,78.0572,0.139,8,,
SOV,Underground,08/20/1972 03:00:00,49.4,48.142,0.489,6.6,Region-3,
SOV,Underground,08/26/1972 03:47:00,49.982,77.7166,0.285,20,,
SOV,Underground,08/28/1972 05:59:59,73.3966,54.8413,,1500,,Novaya Zemlya
SOV,Underground,09/02/1972 08:57:00,49.9594,77.6409,0.185,2,,
SOV,Underground,09/04/1972 07:00:00,67.75,33.1,0.131,2.1,Dnepr-1,
SOV,Underground,09/21/1972 09:00:00,52.118,52.068,0.485,2.3,Region-1,
USA,Underground,09/21/1972 15:30:00,37.082,-116.037,0.56,200,OSCURO,US Yucca Flat
USA,Underground,09/26/1972 14:30:00,37.121,-116.087,0.296,15,DELPHINIUM,US Yucca Flat
SOV,Underground,10/03/1972 09:00:00,46.853,44.938,0.485,6.6,Region-4,
SOV,Underground,11/02/1972 01:27:00,49.927,78.8173,0.521,165,,
USA,Underground,11/09/1972 15:15:00,37.162,-116.034,0.267,20,AKBAR,US Yucca Flat
USA,Underground,11/09/1972 18:15:00,37.121,-116.033,0.25,20,ARSENATE,US Yucca Flat
USA,Underground,11/17/1972 18:00:00,37.14,-116.033,0.183,20,CANNA UMBRINUS,US Yucca Flat
USA,Underground,11/17/1972 18:00:00,37.14,-116.033,0.213,20,CANNA LIMOGES,US Yucca Flat
SOV,Underground,11/24/1972 09:00:00,51.99,51.867,0.675,2.3,Region-2,
SOV,Underground,11/24/1972 10:00:00,51.842,64.21,0.423,6.6,Region-5,
SOV,Underground,12/10/1972 04:27:00,49.8261,78.0919,0.264,150,,
SOV,Underground,12/10/1972 04:27:10,50.027,78.9956,0.478,140,,
USA,Underground,12/12/1972 16:30:00,37.031,-116.022,0.271,20,TULOSO,US Yucca Flat
USA,Underground,12/14/1972 15:30:00,37.138,-116.036,0.201,20,SOLANUM,US Yucca Flat
USA,Underground,12/21/1972 20:15:00,37.14,-116.084,0.445,20,FLAX BACKUP,US Yucca Flat
USA,Underground,12/21/1972 20:15:00,37.14,-116.084,0.436,200,FLAX TEST,US Yucca Flat
USA,Underground,12/21/1972 20:15:00,37.14,-116.084,0.688,20,FLAX SOURCE,US Yucca Flat
SOV,Underground,12/28/1972 04:27:00,49.7361,78.1072,0.132,20,,
USA,Underground,02/14/1973 15:30:00,37.147,-116.051,0.183,20,ALUMROOT,US Yucca Flat
SOV,Underground,02/16/1973 05:03:00,49.8158,78.1067,,150,,
USA,Underground,03/08/1973 16:10:00,37.104,-116.028,0.569,200,MIERA,US Yucca Flat
USA,Underground,03/23/1973 20:15:00,37.117,-116.088,0.326,20,GAZOOK,US Yucca Flat
USA,Underground,04/05/1973 14:50:00,37.178,-116.055,0.244,20,NATOMA,US Yucca Flat
SOV,Underground,04/19/1973 04:33:00,49.984,77.614,,20,,
USA,Underground,04/25/1973 22:25:00,37.005,-116.029,0.453,20,ANGUS,US Yucca Flat
USA,Underground,04/25/1973 22:25:00,36.994,-116.022,0.277,20,VELARDE,US Yucca Flat
USA,Underground,04/26/1973 15:15:00,37.012,-116.021,0.246,20,COLMOR,US Yucca Flat
USA,Underground,04/26/1973 17:15:00,37.123,-116.059,0.564,90,STARWORT,US Yucca Flat
USA,Underground,05/09/1973 13:30:00,37.006,-116.017,0.149,20,MESITA,US Yucca Flat
USA,Underground,05/17/1973 16:00:00,39.793,-108.368,1.78,33,RIO BLANCO 1,
USA,Underground,05/17/1973 16:00:00,39.793,-108.367,1.899,33,RIO BLANCO 2,
USA,Underground,05/17/1973 16:00:00,39.793,-108.368,2.039,33,RIO BLANCO 3,
USA,Underground,05/24/1973 13:30:00,37.078,-116.032,0.198,20,CABRESTO,US Yucca Flat
USA,Underground,05/24/1973 13:30:00,37.162,-116.057,0.265,20,KASHAN,US Yucca Flat
USA,Underground,06/05/1973 17:00:00,37.185,-116.216,0.391,20,DIDO QUEEN,Rainier Mesa
USA,Underground,06/06/1973 13:00:00,37.245,-116.347,1.064,1000,ALMENDRO,US Pahute Mesa
USA,Underground,06/21/1973 14:45:00,37.092,-116.028,0.567,200,POTRILLO,US Yucca Flat
CHN,Atmospheric,06/27/1973 03:59:46,40.7985,89.8091,,3000,,
USA,Underground,06/28/1973 19:15:12,37.148,-116.087,0.466,200,PORTULACA,US Yucca Flat
USA,Underground,06/28/1973 19:45:00,37.115,-116.042,0.198,20,SILENE,US Yucca Flat
SOV,Underground,07/10/1973 01:27:00,49.7911,78.0128,,20,,
FRA,Atmospheric,07/21/1973 18:00:00,-21.86,-139.01,-0.22,11,EUTERPE,
SOV,Underground,07/23/1973 01:23:00,49.9689,78.8175,,1500,,
FRA,Atmospheric,07/28/1973 23:03:00,-21.78,-138.89,-0.22,0.05,MELPOMENE,
SOV,Underground,08/15/1973 02:00:00,42.775,67.408,0.6,6.3,Meridian-3,
FRA,Atmospheric,08/18/1973 18:15:00,-21.78,-138.89,-0.27,4,PALLAS,
FRA,Atmospheric,08/24/1973 18:00:00,-21.86,-139.01,-0.22,0.2,PARTHENOPE,
SOV,Underground,08/28/1973 03:00:00,50.527,68.323,0.395,6.3,Meridian-1,
FRA,Atmospheric,08/28/1973 18:30:00,-21.83,-138.88,,6,TAMARA,
SOV,Underground,09/12/1973 06:59:56,73.329,54.976,1.15,10000,,Novaya Zemlya
SOV,Underground,09/19/1973 03:00:00,45.758,67.825,0.615,6.3,Meridian-2,
SOV,Underground,09/20/1973 00:00:00,49.9617,78.8556,,,,
SOV,Underground,09/27/1973 06:59:59,70.783,53.85,,150,,Novaya Zemlya
SOV,Underground,09/30/1973 05:00:00,51.65,54.55,1.145,10,Sapphire-2,
USA,Underground,10/02/1973 14:30:00,37.159,-116.074,0.213,20,POLYGONUM,US Yucca Flat
USA,Underground,10/02/1973 15:15:00,37.154,-116.069,0.311,20,WALLER,US Yucca Flat
USA,Underground,10/12/1973 17:00:00,37.2,-116.204,0.413,20,HUSKY ACE,Rainier Mesa
SOV,Underground,10/26/1973 04:27:00,49.7522,78.1325,,20,,
SOV,Underground,10/26/1973 06:00:00,53.65,55.4,2.026,10,Kama-2,
SOV,Underground,10/27/1973 06:59:58,70.842,54.05,,10000,,Novaya Zemlya
SOV,Underground,11/04/1973 03:57:00,50.0631,78.9331,,20,,
USA,Underground,11/28/1973 15:30:00,37.011,-116.025,0.283,20,BERNAL,US Yucca Flat
USA,Underground,12/12/1973 19:00:00,36.991,-116.025,0.278,20,PAJARA,US Yucca Flat
USA,Underground,12/13/1973 15:17:00,37.161,-116.074,0.198,20,SEAFOAM,US Yucca Flat
SOV,Underground,12/14/1973 07:47:00,50.0469,78.9872,,150,,
USA,Underground,12/19/1973 17:30:00,37.006,-116.02,0.149,20,SPAR,US Yucca Flat
USA,Underground,12/19/1973 19:16:00,37.001,-116.032,0.381,20,ELIDA,US Yucca Flat
SOV,Underground,12/31/1973 04:03:00,49.7394,78.0864,,20,,
USA,Underground,01/10/1974 15:38:00,37.174,-116.052,0.282,20,PINEDROPS TAWNY,US Yucca Flat
USA,Underground,01/10/1974 15:38:00,37.174,-116.052,0.343,20,PINEDROPS SLOAT,US Yucca Flat
USA,Underground,01/10/1974 15:38:00,37.174,-116.052,0.213,20,PINEDROPS BAYOU,US Yucca Flat
SOV,Underground,01/30/1974 04:57:00,49.8233,78.0417,,20,,
USA,Underground,02/27/1974 17:00:00,37.104,-116.054,0.641,200,LATIR,US Yucca Flat
SOV,Underground,02/28/1974 00:00:00,49.8317,78.1094,,,,
USA,Underground,03/14/1974 17:00:00,37.155,-116.065,0.195,20,HULSEA,US Yucca Flat
USA,Underground,04/12/1974 15:15:00,37.015,-116.045,0.181,20,SAPELLO,US Yucca Flat
SOV,Underground,04/16/1974 05:53:00,50.0244,78.9264,,20,,
USA,Underground,04/23/1974 15:13:00,37.16,-116.077,0.21,20,POTRERO,US Yucca Flat
USA,Underground,05/01/1974 14:02:00,37.031,-115.986,0.149,20,PLOMO,US Yucca Flat
USA,Underground,05/08/1974 16:55:00,37.001,-116.002,0.18,20,JIB,US Yucca Flat
SOV,Underground,05/16/1974 03:03:00,49.7397,78.0358,,20,,
IND,Underground,05/18/1974 02:34:55,27.095,71.752,0.11,12,SMILING BUDDHA,IUNE
USA,Underground,05/22/1974 14:15:00,37.115,-116.076,0.314,20,GROVE,US Yucca Flat
USA/GBR,Underground,05/23/1974 13:38:30,37.124,-116.08,0.466,200,FALLON,UK Yucca Flat
SOV,Underground,05/31/1974 03:27:00,49.9606,78.8442,,150,,
USA,Underground,06/06/1974 14:40:00,37.004,-116.024,0.378,20,JARA,US Yucca Flat
FRA,Atmospheric,06/16/1974 17:30:00,-21.86,-139.01,-0.22,4,CAPRICORNE,
CHN,Atmospheric,06/17/1974 05:59:53,40.518,89.619,,1000,,
USA,Underground,06/19/1974 16:00:00,37.21,-116.208,0.388,20,MING BLADE,Rainier Mesa
SOV,Underground,06/25/1974 03:57:00,49.8306,78.1014,,20,,
FRA,Atmospheric,07/07/1974 23:15:00,-21.86,-139.01,-0.312,150,GEMEAUX,
SOV,Underground,07/08/1974 06:00:00,53.7,55.1,2.123,10,Kama-1,
SOV,Underground,07/10/1974 02:57:00,49.7772,78.1125,,20,,
USA,Underground,07/10/1974 16:00:00,37.075,-116.033,0.639,200,ESCABOSA,US Yucca Flat
FRA,Atmospheric,07/17/1974 17:00:00,-21.78,-138.89,-0.27,4,CENTAURE,
USA,Underground,07/18/1974 14:00:01,37.119,-116.086,0.272,20,CRESTLAKE TANSAN,US Yucca Flat
USA,Underground,07/18/1974 14:00:01,37.119,-116.086,0.374,20,CRESTLAKE BRIAR,US Yucca Flat
FRA,Atmospheric,07/26/1974 17:30:00,-22,-139,-0.25,8,MAQUIS,
FRA,Atmospheric,07/28/1974 18:00:00,-21.83,-138.88,-0.006,0.001,PERSEE,
SOV,Underground,07/29/1974 03:28:00,49.9375,78.9358,,20,,
USA,Underground,08/14/1974 14:00:00,37.023,-116.037,0.43,20,PUYE,US Yucca Flat
SOV,Underground,08/14/1974 15:00:00,68.903,75.823,0.534,7.6,Horizon-2,
FRA,Atmospheric,08/15/1974 00:30:00,-21.86,-139.01,-0.312,96,SCORPION,
FRA,Atmospheric,08/25/1974 23:45:00,-21.78,-138.89,-0.27,14,TAUREAU,
SOV,Underground,08/29/1974 09:59:58,73.4074,54.9087,,1500,,Novaya Zemlya
SOV,Underground,08/29/1974 15:00:00,67.085,62.625,0.583,7.6,Horizon-1,
USA,Underground,08/30/1974 15:00:00,37.152,-116.084,0.655,200,PORTMANTEAU,US Yucca Flat
SOV,Underground,09/13/1974 03:03:00,49.7697,78.0553,,20,,
FRA,Atmospheric,09/14/1974 23:30:00,-21.86,-139.01,-0.433,332,VERSEAU,
USA,Underground,09/25/1974 14:00:00,37.012,-116.031,0.314,20,PRATT,US Yucca Flat
USA,Underground,09/26/1974 14:30:00,37.093,-116.096,0.263,20,TRUMBULL,US Yucca Flat
USA,Underground,09/26/1974 15:05:00,37.133,-116.069,0.573,200,STANYAN,US Yucca Flat
SOV,Underground,10/02/1974 01:00:01,66.1,112.65,0.098,1.7,Crystal,
SOV,Underground,10/16/1974 06:33:00,49.9875,78.8942,,20,,
USA,Underground,10/17/1974 17:13:00,37.006,-116.016,0.32,20,ESTACA,US Yucca Flat
USA,Underground,10/28/1974 15:00:00,37.201,-116.205,0.404,20,HYBLA FAIR,Rainier Mesa
SOV,Underground,11/02/1974 04:59:57,70.883,53.867,,10000,,Novaya Zemlya
USA,Underground,11/02/1974 15:30:00,37.093,-116.093,0.263,20,TEMESCAL,US Yucca Flat
USA,Underground,11/26/1974 15:00:01,37.001,-116.012,0.184,20,PUDDLE,US Yucca Flat
SOV,Underground,11/28/1974 05:57:00,49.96,77.71,,20,,
SOV,Underground,12/07/1974 05:59:59,49.9,77.65,0.075,1.7,Lazurite,
SOV,Underground,12/16/1974 06:23:00,49.7678,78.0817,,20,,
SOV,Underground,12/16/1974 06:41:00,49.8331,78.0267,,3.8,,
USA,Underground,12/16/1974 17:30:00,37.011,-116.018,0.305,20,KEEL,US Yucca Flat
SOV,Underground,12/27/1974 05:46:59,49.9672,79.005,,150,,
USA,Underground,02/06/1975 15:30:00,37.178,-116.052,0.274,20,PORTOLA LARKIN,US Yucca Flat
USA,Underground,02/06/1975 15:30:00,37.178,-116.052,0.198,20,PORTOLA,US Yucca Flat
USA,Underground,02/06/1975 16:13:00,37.114,-116.022,0.305,20,TELEME,US Yucca Flat
USA,Underground,02/19/1975 20:10:00,37.002,-116.025,0.318,20,BILGE,US Yucca Flat
SOV,Underground,02/20/1975 05:33:00,49.7989,78.0014,,20,,
SOV,Underground,02/20/1975 05:33:00,49.7775,78.0156,,20,,
USA,Underground,02/28/1975 16:15:00,37.106,-116.057,0.713,200,TOPGALLANT,US Yucca Flat
USA,Underground,03/07/1975 16:00:00,37.134,-116.085,0.6,200,CABRILLO,US Yucca Flat
SOV,Underground,03/11/1975 05:43:00,49.7547,78.1075,,20,,
USA,Underground,04/05/1975 19:45:00,37.188,-116.215,0.383,20,DINING CAR,Rainier Mesa
USA,Underground,04/24/1975 14:10:00,37.116,-116.088,0.412,200,EDAM,US Yucca Flat
SOV,Underground,04/25/1975 05:00:00,47.909,47.912,0.6,0.35,Azgir A-2-2,
SOV,Underground,04/27/1975 05:37:00,49.9392,78.9078,,150,,
USA,Underground,04/30/1975 15:00:02,37.109,-116.03,0.569,200,OBAR,US Yucca Flat
USA,Underground,05/14/1975 14:00:00,37.221,-116.475,0.765,1000,TYBO,US Pahute Mesa
USA,Underground,06/03/1975 14:20:00,37.34,-116.524,0.732,200,STILTON,US Pahute Mesa
USA,Underground,06/03/1975 14:40:00,37.095,-116.037,0.637,200,MIZZEN,US Yucca Flat
FRA,Underground,06/05/1975 18:15:00,-22.27,-138.74,0.623,5,ACHILLE,Fangataufa
SOV,Underground,06/08/1975 03:27:00,49.7517,78.0058,,20,,
USA,Underground,06/11/1975 13:00:00,37.112,-116.075,0.183,20,ALVISO,US Yucca Flat
USA,Underground,06/18/1975 11:49:00,37.066,-116.023,0.186,20,FUTTOCK,US Yucca Flat
USA,Underground,06/19/1975 13:00:00,37.35,-116.321,0.911,1000,MAST,US Pahute Mesa
USA,Underground,06/26/1975 12:30:00,37.279,-116.369,1.311,1000,CAMEMBERT,US Pahute Mesa
SOV,Underground,06/30/1975 03:27:00,49.9856,78.8969,,20,,
SOV,Underground,07/15/1975 02:57:00,49.7914,78.0944,,20,,
SOV,Underground,08/07/1975 03:57:00,49.8019,78.1306,,20,,
SOV,Underground,08/12/1975 15:00:01,70.763,126.953,0.496,7.6,Horizon-4,
SOV,Underground,08/23/1975 09:00:00,73.3331,54.7186,,1500,,Novaya Zemlya
USA,Underground,09/06/1975 17:00:00,37.124,-116.029,0.427,20,MARSH,US Yucca Flat
SOV,Underground,09/29/1975 11:00:00,69.578,90.337,0.834,7.6,Horizon-3,
SOV,Underground,10/05/1975 04:27:00,49.7831,78.0867,,20,,
SOV,Underground,10/18/1975 00:00:00,70.8,53.7,,1500,,Novaya Zemlya
SOV,Underground,10/18/1975 08:59:57,70.992,53.733,,1500,,Novaya Zemlya
SOV,Underground,10/21/1975 12:00:00,73.316,54.932,,1500,,Novaya Zemlya
USA,Underground,10/24/1975 17:11:26,37.222,-116.181,0.328,20,HUSKY PUP,Rainier Mesa
CHN,Underground,10/27/1975 01:00:01,41.375,88.326,,210,,CUNE_T
USA,Underground,10/28/1975 14:30:00,37.29,-116.412,1.265,1000,KASSERI,US Pahute Mesa
SOV,Underground,10/29/1975 04:47:00,49.9539,78.8739,,150,,
USA,Underground,11/18/1975 15:30:00,37.02,-116.022,0.326,20,DECK,US Yucca Flat
USA,Underground,11/20/1975 15:00:00,37.225,-116.368,0.818,1000,INLET,US Pahute Mesa
FRA,Underground,11/26/1975 00:48:00,-22.27,-138.74,0.585,20,HECTOR,Fangataufa
USA,Underground,11/26/1975 15:30:00,37.117,-116.02,0.326,20,LEYDEN,US Yucca Flat
SOV,Underground,12/13/1975 04:57:00,49.8133,78.1086,,20,,
USA,Underground,12/20/1975 20:00:00,37.128,-116.062,0.716,200,CHIBERTA,US Yucca Flat
SOV,Underground,12/25/1975 05:17:00,50.0483,78.8231,,150,,
USA,Underground,01/03/1976 19:15:00,37.297,-116.334,1.452,1000,MUENSTER,US Pahute Mesa
SOV,Underground,01/15/1976 04:47:00,49.81,78.1714,,20,,
CHN,Atmospheric,01/23/1976 06:00:00,40.7,89.7,,20,,
USA,Underground,02/04/1976 14:20:00,37.069,-116.031,0.64,200,KEELSON,US Yucca Flat
USA,Underground,02/04/1976 14:40:00,37.107,-116.038,0.655,200,ESROM,US Yucca Flat
USA,Underground,02/12/1976 14:45:00,37.271,-116.489,1.219,1000,FONTINA,US Pahute Mesa
USA,Underground,02/14/1976 11:30:00,37.243,-116.421,1.167,500,CHESHIRE,US Pahute Mesa
USA,Underground,02/26/1976 14:50:00,37.028,-116.017,0.244,20,SHALLOWS,US Yucca Flat
USA,Underground,03/09/1976 14:00:00,37.31,-116.365,0.857,500,ESTUARY,US Pahute Mesa
USA,Underground,03/14/1976 12:30:00,37.306,-116.472,1.273,1000,COLBY,US Pahute Mesa
SOV,Underground,03/17/1976 02:57:00,49.7556,78.0992,,20,,
USA,Underground,03/17/1976 14:15:00,37.256,-116.329,0.879,500,POOL,US Pahute Mesa
USA,Underground,03/17/1976 14:45:00,37.107,-116.053,0.78,500,STRAIT,US Yucca Flat
SOV,Underground,03/29/1976 07:00:00,47.897,48.133,0.986,10,Azgir A-3-2,
FRA,Underground,04/03/1976 00:45:00,-21.83,-138.88,0.6,5,PATROCLE,Mururoa
SOV,Underground,04/10/1976 05:03:00,49.755,78.0475,,20,,
SOV,Underground,04/21/1976 04:58:00,49.7547,78.1075,,20,,
SOV,Underground,04/21/1976 05:03:00,49.9006,78.8308,,20,,
USA,Underground,05/12/1976 19:50:00,37.209,-116.213,0.398,20,MIGHTY EPIC,Rainier Mesa
SOV,Underground,05/19/1976 02:57:00,49.7775,78.0156,,20,,
USA,Underground,05/20/1976 17:30:00,37.137,-116.067,0.2,20,RIVOLI,US Yucca Flat
SOV,Underground,06/09/1976 03:03:00,49.9936,79.0244,,20,,
SOV,Underground,07/04/1976 02:57:00,49.9042,78.8994,,150,,
FRA,Underground,07/11/1976 00:30:00,-21.83,-138.88,,20,MENELAS,Mururoa
SOV,Underground,07/23/1976 02:33:00,49.7433,78.0517,,20,,
USA,Underground,07/27/1976 20:30:00,37.075,-116.045,0.636,150,BILLET,US Yucca Flat
SOV,Underground,07/29/1976 05:00:00,47.87,48.15,1,58,Azgir A-4,
SOV,Underground,08/04/1976 02:57:00,49.87,77.7,,20,,
USA/GBR,Underground,08/26/1976 14:30:00,37.125,-116.083,0.536,150,BANON,UK Yucca Flat
SOV,Underground,08/28/1976 02:57:00,49.975,78.9264,,150,,
CHN,Atmospheric,09/26/1976 06:00:00,40.7,89.7,,200,,
SOV,Underground,09/29/1976 02:59:59,73.3686,54.8564,,150,,Novaya Zemlya
USA,Underground,10/06/1976 14:30:00,37.135,-116.063,0.2,20,GOUDA,US Yucca Flat
CHN,Underground,10/17/1976 05:00:01,41.716,88.3727,,220,,CUNE_T
SOV,Underground,10/20/1976 07:59:59,73.4015,54.8423,,20,,Novaya Zemlya
SOV,Underground,10/30/1976 04:57:00,49.8314,78.0572,,20,,
FRA,Underground,10/30/1976 22:59:59,-21.83,-138.88,,5,ULYSSE_A,Mururoa
SOV,Underground,11/05/1976 04:00:00,61.458,112.86,1.522,15,Oka,
USA,Underground,11/10/1976 14:58:00,37.036,-116.018,0.183,20,SPRIT,US Yucca Flat
CHN,Atmospheric,11/17/1976 06:00:13,40.696,89.627,,4000,,
SOV,Underground,11/23/1976 05:03:00,50.0175,78.9469,,150,,
USA,Underground,11/23/1976 15:15:00,37.172,-116.054,0.317,20,CHEVRE,US Yucca Flat
FRA,Underground,12/05/1976 23:00:00,-21.83,-138.88,,5,ASTYANAX,Mururoa
SOV,Underground,12/07/1976 04:57:00,49.9439,78.8392,,150,,
SOV,Underground,12/07/1976 04:57:00,49.8992,78.7864,,20,,
USA,Underground,12/08/1976 14:49:30,37.079,-116.002,0.427,20,REDMUD,US Yucca Flat
USA,Underground,12/21/1976 15:09:00,37.124,-116.068,0.331,20,ASIAGO,US Yucca Flat
USA,Underground,12/21/1976 15:58:00,37.152,-116.061,0.2,20,SUTTER,US Yucca Flat
USA,Underground,12/28/1976 18:00:00,37.1,-116.037,0.639,150,RUDDER,US Yucca Flat
SOV,Underground,12/30/1976 03:57:00,49.7803,78.0367,,20,,
USA,Underground,02/16/1977 17:53:00,37.013,-116.029,0.318,20,OARLOCK,US Yucca Flat
USA,Underground,02/16/1977 17:53:00,37.007,-116.032,0.335,20,COVE,US Yucca Flat
FRA,Underground,02/19/1977 23:30:00,-21.83,-138.88,,20,ULYSSE_B,Mururoa
USA,Underground,03/08/1977 14:24:00,37.176,-116.054,0.183,20,DOFINO,US Yucca Flat
USA,Underground,03/08/1977 14:24:00,37.176,-116.054,0.282,20,DOFINO LAWTON,US Yucca Flat
FRA,Underground,03/19/1977 23:01:00,-21.83,-138.88,,150,NESTOR,Mururoa
SOV,Underground,03/29/1977 03:57:00,49.7764,78.0175,,20,,
SOV,Underground,03/29/1977 03:57:00,49.96,77.71,,150,,
FRA,Underground,04/02/1977 23:30:00,-21.83,-138.88,,5,OEDIPE,Mururoa
USA,Underground,04/05/1977 15:00:00,37.12,-116.063,0.69,150,MARSILLY,US Yucca Flat
SOV,Underground,04/25/1977 04:07:00,49.8133,78.1086,,20,,
USA,Underground,04/27/1977 15:00:00,37.095,-116.029,0.594,150,BULKHEAD,US Yucca Flat
USA,Underground,05/25/1977 17:00:00,37.094,-116.046,0.564,150,CREWLINE,US Yucca Flat
SOV,Underground,05/29/1977 02:57:00,49.9464,78.7717,,150,,
USA,Underground,06/02/1977 17:15:00,37.055,-116.026,0.194,20,FOREFOOT,US Yucca Flat
SOV,Underground,06/29/1977 03:07:00,49.9994,78.8667,,20,,
FRA,Underground,07/06/1977 23:00:00,-21.83,-138.88,,20,AJAX,Mururoa
